year,month,month_padded,month_long,month_short,day,day_padded,day_ord,date_1,date_2,date_3,births
2004,4,04,April,Apr,28,28,28th,"28th April, 2004","Apr 28, 2004",2004-04-28,12756
2004,4,04,April,Apr,29,29,29th,"29th April, 2004","Apr 29, 2004",2004-04-29,12617
2004,4,04,April,Apr,30,30,30th,"30th April, 2004","Apr 30, 2004",2004-04-30,12364
2004,5,05,May,May,1,01,1st,"1st May, 2004","May 1, 2004",2004-05-01,8259
2004,5,05,May,May,2,02,2nd,"2nd May, 2004","May 2, 2004",2004-05-02,7433
2004,5,05,May,May,3,03,3rd,"3rd May, 2004","May 3, 2004",2004-05-03,11839
2004,5,05,May,May,4,04,4th,"4th May, 2004","May 4, 2004",2004-05-04,12824
2004,5,05,May,May,5,05,5th,"5th May, 2004","May 5, 2004",2004-05-05,12852
2004,5,05,May,May,6,06,6th,"6th May, 2004","May 6, 2004",2004-05-06,12707
2004,5,05,May,May,7,07,7th,"7th May, 2004","May 7, 2004",2004-05-07,12582
2004,5,05,May,May,8,08,8th,"8th May, 2004","May 8, 2004",2004-05-08,8599
2004,5,05,May,May,9,09,9th,"9th May, 2004","May 9, 2004",2004-05-09,7380
2004,5,05,May,May,10,10,10th,"10th May, 2004","May 10, 2004",2004-05-10,12243
2004,5,05,May,May,11,11,11th,"11th May, 2004","May 11, 2004",2004-05-11,13229
2004,5,05,May,May,12,12,12th,"12th May, 2004","May 12, 2004",2004-05-12,12989
2004,5,05,May,May,13,13,13th,"13th May, 2004","May 13, 2004",2004-05-13,12373
2004,5,05,May,May,14,14,14th,"14th May, 2004","May 14, 2004",2004-05-14,12688
2004,5,05,May,May,15,15,15th,"15th May, 2004","May 15, 2004",2004-05-15,8498
2004,5,05,May,May,16,16,16th,"16th May, 2004","May 16, 2004",2004-05-16,7614
2004,5,05,May,May,17,17,17th,"17th May, 2004","May 17, 2004",2004-05-17,12172
2004,5,05,May,May,18,18,18th,"18th May, 2004","May 18, 2004",2004-05-18,13294
2004,5,05,May,May,19,19,19th,"19th May, 2004","May 19, 2004",2004-05-19,12576
2004,5,05,May,May,20,20,20th,"20th May, 2004","May 20, 2004",2004-05-20,13036
2004,5,05,May,May,21,21,21st,"21st May, 2004","May 21, 2004",2004-05-21,12625
2004,5,05,May,May,22,22,22nd,"22nd May, 2004","May 22, 2004",2004-05-22,8614
2004,5,05,May,May,23,23,23rd,"23rd May, 2004","May 23, 2004",2004-05-23,7628
2004,5,05,May,May,24,24,24th,"24th May, 2004","May 24, 2004",2004-05-24,12341
2004,5,05,May,May,25,25,25th,"25th May, 2004","May 25, 2004",2004-05-25,13451
2004,5,05,May,May,26,26,26th,"26th May, 2004","May 26, 2004",2004-05-26,12891
2004,5,05,May,May,27,27,27th,"27th May, 2004","May 27, 2004",2004-05-27,13470
2004,5,05,May,May,28,28,28th,"28th May, 2004","May 28, 2004",2004-05-28,12941
2004,5,05,May,May,29,29,29th,"29th May, 2004","May 29, 2004",2004-05-29,8720
2004,5,05,May,May,30,30,30th,"30th May, 2004","May 30, 2004",2004-05-30,7511
2004,5,05,May,May,31,31,31st,"31st May, 2004","May 31, 2004",2004-05-31,7869
2004,6,06,June,Jun,1,01,1st,"1st June, 2004","Jun 1, 2004",2004-06-01,12440
2004,6,06,June,Jun,2,02,2nd,"2nd June, 2004","Jun 2, 2004",2004-06-02,13785
2004,6,06,June,Jun,3,03,3rd,"3rd June, 2004","Jun 3, 2004",2004-06-03,13644
2004,6,06,June,Jun,4,04,4th,"4th June, 2004","Jun 4, 2004",2004-06-04,13059
2004,6,06,June,Jun,5,05,5th,"5th June, 2004","Jun 5, 2004",2004-06-05,8706
2004,6,06,June,Jun,6,06,6th,"6th June, 2004","Jun 6, 2004",2004-06-06,7451
2004,6,06,June,Jun,7,07,7th,"7th June, 2004","Jun 7, 2004",2004-06-07,12173
2004,6,06,June,Jun,8,08,8th,"8th June, 2004","Jun 8, 2004",2004-06-08,13339
2004,6,06,June,Jun,9,09,9th,"9th June, 2004","Jun 9, 2004",2004-06-09,12806
2004,6,06,June,Jun,10,10,10th,"10th June, 2004","Jun 10, 2004",2004-06-10,13141
2004,6,06,June,Jun,11,11,11th,"11th June, 2004","Jun 11, 2004",2004-06-11,12691
2004,6,06,June,Jun,12,12,12th,"12th June, 2004","Jun 12, 2004",2004-06-12,8581
2004,6,06,June,Jun,13,13,13th,"13th June, 2004","Jun 13, 2004",2004-06-13,7649
2004,6,06,June,Jun,14,14,14th,"14th June, 2004","Jun 14, 2004",2004-06-14,12200
2004,6,06,June,Jun,15,15,15th,"15th June, 2004","Jun 15, 2004",2004-06-15,13317
2004,6,06,June,Jun,16,16,16th,"16th June, 2004","Jun 16, 2004",2004-06-16,13141
2004,6,06,June,Jun,17,17,17th,"17th June, 2004","Jun 17, 2004",2004-06-17,13165
2004,6,06,June,Jun,18,18,18th,"18th June, 2004","Jun 18, 2004",2004-06-18,12785
2004,6,06,June,Jun,19,19,19th,"19th June, 2004","Jun 19, 2004",2004-06-19,8492
2004,6,06,June,Jun,20,20,20th,"20th June, 2004","Jun 20, 2004",2004-06-20,7629
2004,6,06,June,Jun,21,21,21st,"21st June, 2004","Jun 21, 2004",2004-06-21,12093
2004,6,06,June,Jun,22,22,22nd,"22nd June, 2004","Jun 22, 2004",2004-06-22,13237
2004,6,06,June,Jun,23,23,23rd,"23rd June, 2004","Jun 23, 2004",2004-06-23,13096
2004,6,06,June,Jun,24,24,24th,"24th June, 2004","Jun 24, 2004",2004-06-24,13267
2004,6,06,June,Jun,25,25,25th,"25th June, 2004","Jun 25, 2004",2004-06-25,13074
2004,6,06,June,Jun,26,26,26th,"26th June, 2004","Jun 26, 2004",2004-06-26,8786
2004,6,06,June,Jun,27,27,27th,"27th June, 2004","Jun 27, 2004",2004-06-27,7715
2004,6,06,June,Jun,28,28,28th,"28th June, 2004","Jun 28, 2004",2004-06-28,12383
2004,6,06,June,Jun,29,29,29th,"29th June, 2004","Jun 29, 2004",2004-06-29,13587
2004,6,06,June,Jun,30,30,30th,"30th June, 2004","Jun 30, 2004",2004-06-30,13444
2004,7,07,July,Jul,1,01,1st,"1st July, 2004","Jul 1, 2004",2004-07-01,13887
2004,7,07,July,Jul,2,02,2nd,"2nd July, 2004","Jul 2, 2004",2004-07-02,13271
2004,7,07,July,Jul,3,03,3rd,"3rd July, 2004","Jul 3, 2004",2004-07-03,8900
2004,7,07,July,Jul,4,04,4th,"4th July, 2004","Jul 4, 2004",2004-07-04,7820
2004,7,07,July,Jul,5,05,5th,"5th July, 2004","Jul 5, 2004",2004-07-05,8978
2004,7,07,July,Jul,6,06,6th,"6th July, 2004","Jul 6, 2004",2004-07-06,13221
2004,7,07,July,Jul,7,07,7th,"7th July, 2004","Jul 7, 2004",2004-07-07,14496
2004,7,07,July,Jul,8,08,8th,"8th July, 2004","Jul 8, 2004",2004-07-08,14056
2004,7,07,July,Jul,9,09,9th,"9th July, 2004","Jul 9, 2004",2004-07-09,13874
2004,7,07,July,Jul,10,10,10th,"10th July, 2004","Jul 10, 2004",2004-07-10,9040
2004,7,07,July,Jul,11,11,11th,"11th July, 2004","Jul 11, 2004",2004-07-11,7862
2004,7,07,July,Jul,12,12,12th,"12th July, 2004","Jul 12, 2004",2004-07-12,12621
2004,7,07,July,Jul,13,13,13th,"13th July, 2004","Jul 13, 2004",2004-07-13,13214
2004,7,07,July,Jul,14,14,14th,"14th July, 2004","Jul 14, 2004",2004-07-14,13610
2004,7,07,July,Jul,15,15,15th,"15th July, 2004","Jul 15, 2004",2004-07-15,13601
2004,7,07,July,Jul,16,16,16th,"16th July, 2004","Jul 16, 2004",2004-07-16,13411
2004,7,07,July,Jul,17,17,17th,"17th July, 2004","Jul 17, 2004",2004-07-17,9067
2004,7,07,July,Jul,18,18,18th,"18th July, 2004","Jul 18, 2004",2004-07-18,7797
2004,7,07,July,Jul,19,19,19th,"19th July, 2004","Jul 19, 2004",2004-07-19,12286
2004,7,07,July,Jul,20,20,20th,"20th July, 2004","Jul 20, 2004",2004-07-20,13804
2004,7,07,July,Jul,21,21,21st,"21st July, 2004","Jul 21, 2004",2004-07-21,13370
2004,7,07,July,Jul,22,22,22nd,"22nd July, 2004","Jul 22, 2004",2004-07-22,13574
2004,7,07,July,Jul,23,23,23rd,"23rd July, 2004","Jul 23, 2004",2004-07-23,12974
2004,7,07,July,Jul,24,24,24th,"24th July, 2004","Jul 24, 2004",2004-07-24,9046
2004,7,07,July,Jul,25,25,25th,"25th July, 2004","Jul 25, 2004",2004-07-25,7549
2004,7,07,July,Jul,26,26,26th,"26th July, 2004","Jul 26, 2004",2004-07-26,12266
2004,7,07,July,Jul,27,27,27th,"27th July, 2004","Jul 27, 2004",2004-07-27,13454
2004,7,07,July,Jul,28,28,28th,"28th July, 2004","Jul 28, 2004",2004-07-28,13258
2004,7,07,July,Jul,29,29,29th,"29th July, 2004","Jul 29, 2004",2004-07-29,13281
2004,7,07,July,Jul,30,30,30th,"30th July, 2004","Jul 30, 2004",2004-07-30,12934
2004,7,07,July,Jul,31,31,31st,"31st July, 2004","Jul 31, 2004",2004-07-31,8858
2004,8,08,August,Aug,1,01,1st,"1st August, 2004","Aug 1, 2004",2004-08-01,7837
2004,8,08,August,Aug,2,02,2nd,"2nd August, 2004","Aug 2, 2004",2004-08-02,12428
2004,8,08,August,Aug,3,03,3rd,"3rd August, 2004","Aug 3, 2004",2004-08-03,13249
2004,8,08,August,Aug,4,04,4th,"4th August, 2004","Aug 4, 2004",2004-08-04,13498
2004,8,08,August,Aug,5,05,5th,"5th August, 2004","Aug 5, 2004",2004-08-05,13234
2004,8,08,August,Aug,6,06,6th,"6th August, 2004","Aug 6, 2004",2004-08-06,12935
2004,8,08,August,Aug,7,07,7th,"7th August, 2004","Aug 7, 2004",2004-08-07,8860
2004,8,08,August,Aug,8,08,8th,"8th August, 2004","Aug 8, 2004",2004-08-08,7773
2004,8,08,August,Aug,9,09,9th,"9th August, 2004","Aug 9, 2004",2004-08-09,12310
2004,8,08,August,Aug,10,10,10th,"10th August, 2004","Aug 10, 2004",2004-08-10,13571
2004,8,08,August,Aug,11,11,11th,"11th August, 2004","Aug 11, 2004",2004-08-11,13405
2004,8,08,August,Aug,12,12,12th,"12th August, 2004","Aug 12, 2004",2004-08-12,13448
2004,8,08,August,Aug,13,13,13th,"13th August, 2004","Aug 13, 2004",2004-08-13,12275
2004,8,08,August,Aug,14,14,14th,"14th August, 2004","Aug 14, 2004",2004-08-14,8884
2004,8,08,August,Aug,15,15,15th,"15th August, 2004","Aug 15, 2004",2004-08-15,7885
2004,8,08,August,Aug,16,16,16th,"16th August, 2004","Aug 16, 2004",2004-08-16,12328
2004,8,08,August,Aug,17,17,17th,"17th August, 2004","Aug 17, 2004",2004-08-17,13551
2004,8,08,August,Aug,18,18,18th,"18th August, 2004","Aug 18, 2004",2004-08-18,13274
2004,8,08,August,Aug,19,19,19th,"19th August, 2004","Aug 19, 2004",2004-08-19,13088
2004,8,08,August,Aug,20,20,20th,"20th August, 2004","Aug 20, 2004",2004-08-20,13228
2004,8,08,August,Aug,21,21,21st,"21st August, 2004","Aug 21, 2004",2004-08-21,8944
2004,8,08,August,Aug,22,22,22nd,"22nd August, 2004","Aug 22, 2004",2004-08-22,7950
2004,8,08,August,Aug,23,23,23rd,"23rd August, 2004","Aug 23, 2004",2004-08-23,12285
2004,8,08,August,Aug,24,24,24th,"24th August, 2004","Aug 24, 2004",2004-08-24,13556
2004,8,08,August,Aug,25,25,25th,"25th August, 2004","Aug 25, 2004",2004-08-25,13116
2004,8,08,August,Aug,26,26,26th,"26th August, 2004","Aug 26, 2004",2004-08-26,13196
2004,8,08,August,Aug,27,27,27th,"27th August, 2004","Aug 27, 2004",2004-08-27,12971
2004,8,08,August,Aug,28,28,28th,"28th August, 2004","Aug 28, 2004",2004-08-28,9049
2004,8,08,August,Aug,29,29,29th,"29th August, 2004","Aug 29, 2004",2004-08-29,7783
2004,8,08,August,Aug,30,30,30th,"30th August, 2004","Aug 30, 2004",2004-08-30,12342
2004,8,08,August,Aug,31,31,31st,"31st August, 2004","Aug 31, 2004",2004-08-31,13582
2004,9,09,September,Sep,1,01,1st,"1st September, 2004","Sep 1, 2004",2004-09-01,13418
2004,9,09,September,Sep,2,02,2nd,"2nd September, 2004","Sep 2, 2004",2004-09-02,13539
2004,9,09,September,Sep,3,03,3rd,"3rd September, 2004","Sep 3, 2004",2004-09-03,13245
2004,9,09,September,Sep,4,04,4th,"4th September, 2004","Sep 4, 2004",2004-09-04,8881
2004,9,09,September,Sep,5,05,5th,"5th September, 2004","Sep 5, 2004",2004-09-05,7875
2004,9,09,September,Sep,6,06,6th,"6th September, 2004","Sep 6, 2004",2004-09-06,8281
2004,9,09,September,Sep,7,07,7th,"7th September, 2004","Sep 7, 2004",2004-09-07,12884
2004,9,09,September,Sep,8,08,8th,"8th September, 2004","Sep 8, 2004",2004-09-08,14492
2004,9,09,September,Sep,9,09,9th,"9th September, 2004","Sep 9, 2004",2004-09-09,14526
2004,9,09,September,Sep,10,10,10th,"10th September, 2004","Sep 10, 2004",2004-09-10,14081
2004,9,09,September,Sep,11,11,11th,"11th September, 2004","Sep 11, 2004",2004-09-11,9253
2004,9,09,September,Sep,12,12,12th,"12th September, 2004","Sep 12, 2004",2004-09-12,8281
2004,9,09,September,Sep,13,13,13th,"13th September, 2004","Sep 13, 2004",2004-09-13,12644
2004,9,09,September,Sep,14,14,14th,"14th September, 2004","Sep 14, 2004",2004-09-14,14172
2004,9,09,September,Sep,15,15,15th,"15th September, 2004","Sep 15, 2004",2004-09-15,13641
2004,9,09,September,Sep,16,16,16th,"16th September, 2004","Sep 16, 2004",2004-09-16,13432
2004,9,09,September,Sep,17,17,17th,"17th September, 2004","Sep 17, 2004",2004-09-17,13577
2004,9,09,September,Sep,18,18,18th,"18th September, 2004","Sep 18, 2004",2004-09-18,9387
2004,9,09,September,Sep,19,19,19th,"19th September, 2004","Sep 19, 2004",2004-09-19,8251
2004,9,09,September,Sep,20,20,20th,"20th September, 2004","Sep 20, 2004",2004-09-20,12963
2004,9,09,September,Sep,21,21,21st,"21st September, 2004","Sep 21, 2004",2004-09-21,13932
2004,9,09,September,Sep,22,22,22nd,"22nd September, 2004","Sep 22, 2004",2004-09-22,13749
2004,9,09,September,Sep,23,23,23rd,"23rd September, 2004","Sep 23, 2004",2004-09-23,13969
2004,9,09,September,Sep,24,24,24th,"24th September, 2004","Sep 24, 2004",2004-09-24,13722
2004,9,09,September,Sep,25,25,25th,"25th September, 2004","Sep 25, 2004",2004-09-25,9142
2004,9,09,September,Sep,26,26,26th,"26th September, 2004","Sep 26, 2004",2004-09-26,8143
2004,9,09,September,Sep,27,27,27th,"27th September, 2004","Sep 27, 2004",2004-09-27,12674
2004,9,09,September,Sep,28,28,28th,"28th September, 2004","Sep 28, 2004",2004-09-28,13882
2004,9,09,September,Sep,29,29,29th,"29th September, 2004","Sep 29, 2004",2004-09-29,13416
2004,9,09,September,Sep,30,30,30th,"30th September, 2004","Sep 30, 2004",2004-09-30,13443
2004,10,10,October,Oc,1,01,1st,"1st October, 2004","Oc 1, 2004",2004-10-01,13256
2004,10,10,October,Oc,2,02,2nd,"2nd October, 2004","Oc 2, 2004",2004-10-02,8886
2004,10,10,October,Oc,3,03,3rd,"3rd October, 2004","Oc 3, 2004",2004-10-03,7719
2004,10,10,October,Oc,4,04,4th,"4th October, 2004","Oc 4, 2004",2004-10-04,12591
2004,10,10,October,Oc,5,05,5th,"5th October, 2004","Oc 5, 2004",2004-10-05,13707
2004,10,10,October,Oc,6,06,6th,"6th October, 2004","Oc 6, 2004",2004-10-06,13317
2004,10,10,October,Oc,7,07,7th,"7th October, 2004","Oc 7, 2004",2004-10-07,13383
2004,10,10,October,Oc,8,08,8th,"8th October, 2004","Oc 8, 2004",2004-10-08,13122
2004,10,10,October,Oc,9,09,9th,"9th October, 2004","Oc 9, 2004",2004-10-09,8716
2004,10,10,October,Oc,10,10,10th,"10th October, 2004","Oc 10, 2004",2004-10-10,7709
2004,10,10,October,Oc,11,11,11th,"11th October, 2004","Oc 11, 2004",2004-10-11,11758
2004,10,10,October,Oc,12,12,12th,"12th October, 2004","Oc 12, 2004",2004-10-12,13405
2004,10,10,October,Oc,13,13,13th,"13th October, 2004","Oc 13, 2004",2004-10-13,13069
2004,10,10,October,Oc,14,14,14th,"14th October, 2004","Oc 14, 2004",2004-10-14,13259
2004,10,10,October,Oc,15,15,15th,"15th October, 2004","Oc 15, 2004",2004-10-15,13111
2004,10,10,October,Oc,16,16,16th,"16th October, 2004","Oc 16, 2004",2004-10-16,8802
2004,10,10,October,Oc,17,17,17th,"17th October, 2004","Oc 17, 2004",2004-10-17,7661
2004,10,10,October,Oc,18,18,18th,"18th October, 2004","Oc 18, 2004",2004-10-18,12252
2004,10,10,October,Oc,19,19,19th,"19th October, 2004","Oc 19, 2004",2004-10-19,13271
2004,10,10,October,Oc,20,20,20th,"20th October, 2004","Oc 20, 2004",2004-10-20,12967
2004,10,10,October,Oc,21,21,21st,"21st October, 2004","Oc 21, 2004",2004-10-21,12959
2004,10,10,October,Oc,22,22,22nd,"22nd October, 2004","Oc 22, 2004",2004-10-22,12887
2004,10,10,October,Oc,23,23,23rd,"23rd October, 2004","Oc 23, 2004",2004-10-23,8627
2004,10,10,October,Oc,24,24,24th,"24th October, 2004","Oc 24, 2004",2004-10-24,7699
2004,10,10,October,Oc,25,25,25th,"25th October, 2004","Oc 25, 2004",2004-10-25,12341
2004,10,10,October,Oc,26,26,26th,"26th October, 2004","Oc 26, 2004",2004-10-26,13464
2004,10,10,October,Oc,27,27,27th,"27th October, 2004","Oc 27, 2004",2004-10-27,13178
2004,10,10,October,Oc,28,28,28th,"28th October, 2004","Oc 28, 2004",2004-10-28,13287
2004,10,10,October,Oc,29,29,29th,"29th October, 2004","Oc 29, 2004",2004-10-29,12473
2004,10,10,October,Oc,30,30,30th,"30th October, 2004","Oc 30, 2004",2004-10-30,8616
2004,10,10,October,Oc,31,31,31st,"31st October, 2004","Oc 31, 2004",2004-10-31,7556
2004,11,11,November,Nov,1,01,1st,"1st November, 2004","Nov 1, 2004",2004-11-01,12173
2004,11,11,November,Nov,2,02,2nd,"2nd November, 2004","Nov 2, 2004",2004-11-02,13212
2004,11,11,November,Nov,3,03,3rd,"3rd November, 2004","Nov 3, 2004",2004-11-03,13004
2004,11,11,November,Nov,4,04,4th,"4th November, 2004","Nov 4, 2004",2004-11-04,13075
2004,11,11,November,Nov,5,05,5th,"5th November, 2004","Nov 5, 2004",2004-11-05,12900
2004,11,11,November,Nov,6,06,6th,"6th November, 2004","Nov 6, 2004",2004-11-06,8789
2004,11,11,November,Nov,7,07,7th,"7th November, 2004","Nov 7, 2004",2004-11-07,7734
2004,11,11,November,Nov,8,08,8th,"8th November, 2004","Nov 8, 2004",2004-11-08,12420
2004,11,11,November,Nov,9,09,9th,"9th November, 2004","Nov 9, 2004",2004-11-09,13351
2004,11,11,November,Nov,10,10,10th,"10th November, 2004","Nov 10, 2004",2004-11-10,13017
2004,11,11,November,Nov,11,11,11th,"11th November, 2004","Nov 11, 2004",2004-11-11,12976
2004,11,11,November,Nov,12,12,12th,"12th November, 2004","Nov 12, 2004",2004-11-12,12783
2004,11,11,November,Nov,13,13,13th,"13th November, 2004","Nov 13, 2004",2004-11-13,8626
2004,11,11,November,Nov,14,14,14th,"14th November, 2004","Nov 14, 2004",2004-11-14,7503
2004,11,11,November,Nov,15,15,15th,"15th November, 2004","Nov 15, 2004",2004-11-15,12293
2004,11,11,November,Nov,16,16,16th,"16th November, 2004","Nov 16, 2004",2004-11-16,13528
2004,11,11,November,Nov,17,17,17th,"17th November, 2004","Nov 17, 2004",2004-11-17,13124
2004,11,11,November,Nov,18,18,18th,"18th November, 2004","Nov 18, 2004",2004-11-18,13348
2004,11,11,November,Nov,19,19,19th,"19th November, 2004","Nov 19, 2004",2004-11-19,13063
2004,11,11,November,Nov,20,20,20th,"20th November, 2004","Nov 20, 2004",2004-11-20,8694
2004,11,11,November,Nov,21,21,21st,"21st November, 2004","Nov 21, 2004",2004-11-21,7742
2004,11,11,November,Nov,22,22,22nd,"22nd November, 2004","Nov 22, 2004",2004-11-22,13463
2004,11,11,November,Nov,23,23,23rd,"23rd November, 2004","Nov 23, 2004",2004-11-23,14238
2004,11,11,November,Nov,24,24,24th,"24th November, 2004","Nov 24, 2004",2004-11-24,12430
2004,11,11,November,Nov,25,25,25th,"25th November, 2004","Nov 25, 2004",2004-11-25,7614
2004,11,11,November,Nov,26,26,26th,"26th November, 2004","Nov 26, 2004",2004-11-26,9370
2004,11,11,November,Nov,27,27,27th,"27th November, 2004","Nov 27, 2004",2004-11-27,8118
2004,11,11,November,Nov,28,28,28th,"28th November, 2004","Nov 28, 2004",2004-11-28,7540
2004,11,11,November,Nov,29,29,29th,"29th November, 2004","Nov 29, 2004",2004-11-29,12315
2004,11,11,November,Nov,30,30,30th,"30th November, 2004","Nov 30, 2004",2004-11-30,13916
2004,12,12,December,Dec,1,01,1st,"1st December, 2004","Dec 1, 2004",2004-12-01,13385
2004,12,12,December,Dec,2,02,2nd,"2nd December, 2004","Dec 2, 2004",2004-12-02,12989
2004,12,12,December,Dec,3,03,3rd,"3rd December, 2004","Dec 3, 2004",2004-12-03,12604
2004,12,12,December,Dec,4,04,4th,"4th December, 2004","Dec 4, 2004",2004-12-04,8616
2004,12,12,December,Dec,5,05,5th,"5th December, 2004","Dec 5, 2004",2004-12-05,7606
2004,12,12,December,Dec,6,06,6th,"6th December, 2004","Dec 6, 2004",2004-12-06,12054
2004,12,12,December,Dec,7,07,7th,"7th December, 2004","Dec 7, 2004",2004-12-07,13372
2004,12,12,December,Dec,8,08,8th,"8th December, 2004","Dec 8, 2004",2004-12-08,13179
2004,12,12,December,Dec,9,09,9th,"9th December, 2004","Dec 9, 2004",2004-12-09,12872
2004,12,12,December,Dec,10,10,10th,"10th December, 2004","Dec 10, 2004",2004-12-10,12719
2004,12,12,December,Dec,11,11,11th,"11th December, 2004","Dec 11, 2004",2004-12-11,8550
2004,12,12,December,Dec,12,12,12th,"12th December, 2004","Dec 12, 2004",2004-12-12,7649
2004,12,12,December,Dec,13,13,13th,"13th December, 2004","Dec 13, 2004",2004-12-13,11809
2004,12,12,December,Dec,14,14,14th,"14th December, 2004","Dec 14, 2004",2004-12-14,13360
2004,12,12,December,Dec,15,15,15th,"15th December, 2004","Dec 15, 2004",2004-12-15,13380
2004,12,12,December,Dec,16,16,16th,"16th December, 2004","Dec 16, 2004",2004-12-16,13418
2004,12,12,December,Dec,17,17,17th,"17th December, 2004","Dec 17, 2004",2004-12-17,13090
2004,12,12,December,Dec,18,18,18th,"18th December, 2004","Dec 18, 2004",2004-12-18,8623
2004,12,12,December,Dec,19,19,19th,"19th December, 2004","Dec 19, 2004",2004-12-19,7552
2004,12,12,December,Dec,20,20,20th,"20th December, 2004","Dec 20, 2004",2004-12-20,13587
2004,12,12,December,Dec,21,21,21st,"21st December, 2004","Dec 21, 2004",2004-12-21,14390
2004,12,12,December,Dec,22,22,22nd,"22nd December, 2004","Dec 22, 2004",2004-12-22,13006
2004,12,12,December,Dec,23,23,23rd,"23rd December, 2004","Dec 23, 2004",2004-12-23,11043
2004,12,12,December,Dec,24,24,24th,"24th December, 2004","Dec 24, 2004",2004-12-24,7813
2004,12,12,December,Dec,25,25,25th,"25th December, 2004","Dec 25, 2004",2004-12-25,6259
2004,12,12,December,Dec,26,26,26th,"26th December, 2004","Dec 26, 2004",2004-12-26,7087
2004,12,12,December,Dec,27,27,27th,"27th December, 2004","Dec 27, 2004",2004-12-27,12276
2004,12,12,December,Dec,28,28,28th,"28th December, 2004","Dec 28, 2004",2004-12-28,13965
2004,12,12,December,Dec,29,29,29th,"29th December, 2004","Dec 29, 2004",2004-12-29,13642
2004,12,12,December,Dec,30,30,30th,"30th December, 2004","Dec 30, 2004",2004-12-30,13314
2004,12,12,December,Dec,31,31,31st,"31st December, 2004","Dec 31, 2004",2004-12-31,10130
2005,1,01,January,Jan,1,01,1st,"1st January, 2005","Jan 1, 2005",2005-01-01,7317
2005,1,01,January,Jan,2,02,2nd,"2nd January, 2005","Jan 2, 2005",2005-01-02,6871
2005,1,01,January,Jan,3,03,3rd,"3rd January, 2005","Jan 3, 2005",2005-01-03,11153
2005,1,01,January,Jan,4,04,4th,"4th January, 2005","Jan 4, 2005",2005-01-04,12644
2005,1,01,January,Jan,5,05,5th,"5th January, 2005","Jan 5, 2005",2005-01-05,12671
2005,1,01,January,Jan,6,06,6th,"6th January, 2005","Jan 6, 2005",2005-01-06,12733
2005,1,01,January,Jan,7,07,7th,"7th January, 2005","Jan 7, 2005",2005-01-07,12581
